Wall time,Step,Value
1697131100,25600,-0.789380074
1697132400,51200,-0.795937002
1697133682,76800,-0.798829079
1697134939,102400,-0.821664929
1697136229,128000,-0.808695138
1697137512,153600,-0.819466352
1697138777,179200,-0.848018408
1697139931,204800,-0.875110388
1697141128,230400,-0.892234623
1697142244,256000,-0.900021434
1697143286,281600,-0.921280622
1697144253,307200,-0.950448394
1697145212,332800,-1.009008884
1697146124,358400,-1.005608559
1697147056,384000,-1.043398857
1697147918,409600,-1.003064156
1697148743,435200,-1.014159441
1697149587,460800,-1.002843261
1697150379,486400,-1.017748117
1697151192,512000,-1.014914274
1697151965,537600,-0.971105218
1697152773,563200,-0.967383027
1697153572,588800,-0.931061387
1697154346,614400,-0.968692183
1697155134,640000,-0.957196534
1697155920,665600,-0.948487222
1697156733,691200,-0.937765062
1697157569,716800,-0.955739856
1697158492,742400,-0.977396071
1697159338,768000,-0.93942529
1697160172,793600,-0.922656178
1697161028,819200,-0.893290997
1697161880,844800,-0.900112808
1697162739,870400,-0.864540935
1697163653,896000,-0.865139246
1697164468,921600,-0.855390251
1697165261,947200,-0.817116022
1697166035,972800,-0.823092163
1697166794,998400,-0.818674564
1697167539,1024000,-0.815908909
1697168305,1049600,-0.812455595
1697169067,1075200,-0.790351033
1697169824,1100800,-0.77384305
1697170600,1126400,-0.741406381
1697171377,1152000,-0.7147066
1697172149,1177600,-0.713563621
1697172904,1203200,-0.707533956
1697173663,1228800,-0.676033497
1697174424,1254400,-0.668828905
1697175176,1280000,-0.665493011
1697175901,1305600,-0.651723266
1697176662,1331200,-0.590408087
1697177418,1356800,-0.5669052
1697178183,1382400,-0.565987229
1697178954,1408000,-0.592435122
1697179786,1433600,-0.603591383
1697180629,1459200,-0.49483186
1697181434,1484800,-0.426547259
1697182218,1510400,-0.426521182
1697183029,1536000,-0.440728515
1697183851,1561600,-0.451143026
1697184645,1587200,-0.413835317
1697185438,1612800,-0.399059594
1697186265,1638400,-0.365460157
1697187058,1664000,-0.338088483
1697187828,1689600,-0.360434413
1697188642,1715200,-0.379957139
1697189463,1740800,-0.427747607
1697190262,1766400,-0.308734059
1697191034,1792000,-0.216817722
1697191839,1817600,-0.216875702
1697192637,1843200,-0.142676607
1697193405,1868800,-0.128602147
1697194168,1894400,-0.092698351
1697194966,1920000,-0.04881892
1697195750,1945600,0.01343498
1697196500,1971200,0.020474641
1697197275,1996800,-0.00897864
1697198093,2022400,0.04769643
1697198882,2048000,0.159725785
1697199641,2073600,-0.035497181
1697200500,2099200,0.056188691
1697201417,2124800,0.204023063
1697202363,2150400,0.164144024
1697203243,2176000,0.176518708
1697204140,2201600,0.131154761
1697205120,2227200,0.037493091
1697206070,2252800,0.158323213
1697206989,2278400,0.251904309
1697209327,2304000,0.405985385
1697210044,2329600,0.432747513
1697210751,2355200,0.426650822
1697211467,2380800,0.429945201
1697212212,2406400,0.512729406
1697213177,2432000,0.509197533
1697213896,2457600,0.377429903
1697214668,2483200,0.249604091
1697215458,2508800,0.09691745
1697216293,2534400,-0.03076365
1697217106,2560000,-0.081716791
1697217933,2585600,-0.084884129
1697218768,2611200,-0.296903342
1697219650,2636800,-0.093727224
1697220480,2662400,-0.114335783
1697221310,2688000,-0.115456313
1697222109,2713600,-0.02007696
1697222865,2739200,0.041218799
1697223663,2764800,0.126583189
1697224427,2790400,0.277703553
1697225167,2816000,0.110403389
1697225949,2841600,0.183655366
1697226700,2867200,0.239716008
1697227460,2892800,0.451061726
1697228217,2918400,0.639907777
1697229006,2944000,0.713428438
1697229806,2969600,0.5811795
1697230600,2995200,0.719685793
1697231370,3020800,0.69798094
1697232138,3046400,0.58016634
1697235737,3072000,0.446467787
1697236506,3097600,0.680846155
1697237170,3123200,0.527755618
1697237876,3148800,0.567707479
1697238569,3174400,0.507621706
1697239252,3200000,0.788564265
1697239951,3225600,0.769367099
1697240661,3251200,0.66930598
1697241383,3276800,0.458167672
1697242173,3302400,0.511734128
1697242983,3328000,0.412323505
1697243837,3353600,0.539843261
1697244683,3379200,0.693896055
1697245496,3404800,0.503040791
1697246403,3430400,0.715800047
1697247298,3456000,0.954850495
1697248093,3481600,0.811267555
1697248901,3507200,1.012034893
1697249706,3532800,1.152246118
1697250479,3558400,1.218005061
1697251236,3584000,1.265570998
1697252030,3609600,1.204916477
1697252866,3635200,1.028931499
1697253632,3660800,0.823759198
1697254498,3686400,1.175765276
1697255311,3712000,1.288215041
1697256094,3737600,1.406725883
1697256876,3763200,1.544698477
1697257689,3788800,1.495303154
1697258364,3814400,1.56674099
1697259057,3840000,1.540826321
1697259769,3865600,1.44129765
1697260436,3891200,1.624284267
1697261097,3916800,1.785113096
1697261812,3942400,1.299480081
1697262530,3968000,1.042552114
1697263228,3993600,1.367886066
1697263931,4019200,1.647297382
1697264638,4044800,1.787417531
1697265309,4070400,1.674048424
1697266001,4096000,1.408217311
1697266715,4121600,0.714203417
1697267440,4147200,1.197600007
1697268143,4172800,0.615783989
1697268876,4198400,1.26553607
1697269549,4224000,1.797505498
1697270252,4249600,1.5531528
1697270945,4275200,1.6612854
1697271598,4300800,1.892868996
1697272257,4326400,1.847496629
1697272921,4352000,1.73627615
1697273584,4377600,1.868453979
1697274261,4403200,1.858875155
1697274979,4428800,1.809323668
1697275709,4454400,1.871212959
1697276405,4480000,1.739230514
1697277061,4505600,1.740414977
1697277738,4531200,1.770557523
1697278413,4556800,1.670901537
1697279060,4582400,1.741912365
1697279715,4608000,1.871000767
1697280408,4633600,1.93875432
1697281104,4659200,2.031031847
1697281747,4684800,2.245752096
1697282412,4710400,2.105539083
1697283080,4736000,2.111917257
1697283747,4761600,2.185231209
1697284418,4787200,2.28600049
1697285100,4812800,2.297775269
1697285789,4838400,2.395043612
1697286454,4864000,2.370881557
1697287169,4889600,2.198976517
1697287864,4915200,2.081360817
1697288518,4940800,2.025010586
1697289177,4966400,2.315123558
1697289900,4992000,2.206550121
1697290651,5017600,2.342622995
1697291363,5043200,2.386051893
1697292078,5068800,2.077814102
1697292848,5094400,2.101108551
1697293627,5120000,2.107712507
1697294344,5145600,2.039222717
1697295104,5171200,2.416633844
1697295927,5196800,2.342998028
1697296645,5222400,2.721978903
1697297431,5248000,2.600084305
1697298302,5273600,2.624266386
1697299104,5299200,2.275188923
1697299893,5324800,2.311839581
1697300801,5350400,2.028765917
1697301603,5376000,2.046046495
1697302521,5401600,2.332520247
1697303375,5427200,2.803389311
1697304130,5452800,2.774130583
1697305008,5478400,2.537394524
1697305772,5504000,2.519161224
1697306593,5529600,2.531356335
1697307344,5555200,2.652343512
1697308123,5580800,2.808832884
1697308905,5606400,2.869879007
1697309619,5632000,2.88329649
1697310371,5657600,2.912925959
1697311131,5683200,2.949186802
1697311867,5708800,2.80115366
1697312555,5734400,2.813973703
1697313178,5760000,2.843757868
1697313789,5785600,2.830847263
1697314412,5811200,2.871351099
1697315054,5836800,2.8790262222
1697315655,5862400,2.873734355
1697316287,5888000,2.859873724
1697316892,5913600,2.795293903
1697317497,5939200,2.755918837
1697318107,5964800,2.791945076
1697318701,5990400,2.835224695
1697319335,6016000,2.8090203
1697319984,6041600,2.676365423
1697320612,6067200,2.7698025703
1697321340,6092800,2.805460215
1697322161,6118400,2.754702806
1697322973,6144000,2.835469484
1697323676,6169600,2.845083332
1697324433,6195200,2.798772573
1697325221,6220800,2.818216658
1697325990,6246400,2.861871958
1697326632,6272000,2.8675488
1697327403,6297600,2.808162785
1697328214,6323200,2.846022034
1697328959,6348800,2.832294703
1697329633,6374400,2.8750464201
1697330399,6400000,2.82622838
1697331181,6425600,2.814599991
1697331942,6451200,2.884631157
1697332714,6476800,2.855934477
1697333529,6502400,2.834951735
1697334347,6528000,2.827565432
1697335048,6553600,2.808603525
1697335876,6579200,2.864904642
1697336804,6604800,2.837427473
1697337530,6630400,2.80124095
1697338285,6656000,2.827502289
1697339219,6681600,2.884996243
1697339929,6707200,2.800820742
1697340666,6732800,2.868376932
1697341499,6758400,2.863394594
1697342167,6784000,2.800295162
1697342906,6809600,2.851435509
1697343759,6835200,2.831447315
1697344592,6860800,2.86287322
1697345387,6886400,2.845096636
1697346238,6912000,2.801298084
1697346945,6937600,2.855288482
1697347792,6963200,2.883285418
1697348589,6988800,2.816167212
1697349360,7014400,2.88028038